folder,label,tempo,zcr,beats,spec_centroid,rms_mode,rms_max,rms_avg,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,SpecCon0,SpecCon1,SpecCon2,SpecCon3,ton0,ton1,ton2,ton3,ton4,ton5,chr0,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11
BTS-Butter,<pad> joy,112.34714673913044,0.089272300306427,307,2314.05142817965,0.3,0.6,0.26719168,-86.4816,65.685326,6.8315773,22.432568,6.108357,11.515139,1.8934829,9.546763,2.7659674,8.547003,14.139461982512092,17.852822531653516,19.14507671397481,37.58685249217927,-0.0623596081145257,0.0023648712199619,-0.0594722223152578,0.0452211549213466,-0.0065898685385944,0.005481698987991,0.45931992,0.3866952,0.37687185,0.4391433,0.37788728,0.41066656,0.34972793,0.39347136,0.46746624,0.40084952,0.42947608,0.38103306
BTS-Dynamite,<pad> joy,112.34714673913044,0.1004117288961038,409,2528.2446175752016,0.3,0.5,0.2756156,-60.00689,74.173965,4.233234,24.300304,13.874203,9.031193,3.3284914,9.3304825,-0.45817095,6.495892,14.966277195154436,18.719209389981675,19.91944359113062,40.56434059726771,0.0086691094529513,-0.079529429516688,0.014064292125936,0.026906149162681,0.0144649856316873,-0.0032463481610084,0.40840703,0.45158315,0.3624248,0.42111763,0.57216686,0.43647763,0.45993954,0.38684133,0.4239687,0.36086378,0.3863373,0.5105485
BTS-Permission to Dance,<pad> anger,123.046875,0.0869247735761762,602,2305.374570402514,0.3,0.6,0.24867842,-83.3562,82.30612,10.278719,20.76727,10.049529,7.268561,-0.50031435,8.772075,0.292079,8.1263895,14.982323878464175,18.88250962679284,20.13996089153585,39.234895129075966,0.0147155695357869,-0.0592730862485086,-0.0045760147416549,0.0541653813951521,0.000282531239955,0.0106664203275442,0.41637656,0.40593487,0.31847298,0.38019496,0.42250693,0.30494213,0.3902771,0.3349525,0.45973468,0.40390468,0.39930484,0.47429284
Burna Boy-Big 7,<pad> joy,95.703125,0.0741086620494631,232,1920.118745939938,0.1,0.3,0.13535278,-138.98378,98.863174,0.97068554,24.902033,5.304825,10.381027,-3.1873035,0.19423446,-1.8535386,-1.9330466,14.840168011868752,18.526380421408643,17.726531031531607,40.66922843315857,-0.0892080564171322,0.011658103882185,-0.0010845990936512,0.0226658438630916,0.0003734401379333,-0.0100335941595872,0.4336394,0.40940982,0.39129114,0.4119711,0.3168738,0.32233405,0.25922,0.3389535,0.50322235,0.39474046,0.46068814,0.3715483
Burna Boy-City Boys,<pad> fear,99.38401442307692,0.0787691156914893,251,2149.746596109354,0.1,0.7,0.22000906,-130.25566,89.74057,14.782342,17.683031,6.3494253,10.068791,-6.5338025,2.5452397,-6.764822,2.3792198,15.977961820478486,18.920111883408243,18.59962954323058,40.72013303035474,0.0226563335495743,0.0800937997579294,0.0392972191280858,-0.0180323770243332,0.014359449955957,0.0010459093641884,0.45778742,0.42452794,0.47757295,0.3797168,0.38348377,0.4444097,0.41862062,0.5323792,0.45938462,0.4835571,0.47974065,0.3915133
"Camila Cabello, Ed Sheeran-Bam Bam feat Ed Sheeran",<pad> sadness,95.703125,0.0907316829264839,377,2351.1234879012745,0.2,0.4,0.17542365,-104.704575,85.796394,0.88261807,12.641805,6.5773025,3.0007644,3.687095,0.84075534,-1.3932769,4.1776996,15.325924984393906,19.43741350524854,20.27371168461792,39.29758660302052,-0.096210218416954,0.0326073848825392,0.0076955315723633,0.0397624358448727,-0.0048129964105904,0.0055696232585125,0.43035832,0.31912217,0.35570264,0.45167065,0.33502153,0.37894812,0.3088386,0.37341657,0.4220427,0.3309206,0.3982942,0.35756573
"Cardi B, Megan Thee Stallion-Bongos feat Megan Thee Stallion",<pad> anger,123.046875,0.0917057164261252,351,2469.85803078594,0.5,0.7,0.33051535,-58.71188,79.35238,0.036046304,-4.1430125,-0.007876967,-1.8410085,0.44671232,6.186661,-5.1225443,3.2747405,16.10465229023421,17.777972564988957,17.595806611588344,38.2398067365517,-0.0217190057426428,-0.0326474707089069,-0.0424677647136284,0.0391658148222249,-0.0095115849657439,0.0019531728409106,0.4158102,0.33843836,0.32268348,0.35092863,0.36638215,0.37884635,0.41107705,0.43679118,0.45489666,0.45452902,0.44652957,0.46221223
"Cardi B, Megan Thee Stallion-WAP feat Megan Thee Stallion",<pad> sadness,129.19921875,0.0903567372930082,501,2073.9835211358736,0.1,0.8,0.14568537,-214.73009,72.360825,10.928498,21.577274,11.298784,11.86602,9.479592,9.37519,4.4030128,3.634349,16.3878225710826,17.950748767371586,17.462734094413545,41.62988485316247,-0.0089059505989782,-0.038828256414693,-0.019180369231933,0.0287642359076429,0.0080292236926891,-0.005536712197369,0.58108616,0.5287064,0.48189667,0.43869725,0.38939634,0.39862117,0.44592458,0.48417777,0.46692428,0.47578287,0.50099766,0.5884844
Cardi B-Up,<pad> anger,83.35433467741936,0.070659233051571,211,2115.665834766404,0.4,0.6,0.3028962,-131.17532,76.389175,11.532971,27.040127,6.6015964,12.670515,7.544305,4.9596276,5.941222,3.8724205,15.122064729039415,17.229145807389102,17.63509902266613,40.488704135922,0.046123483651827,-0.0395488522852466,0.0309833880832934,0.0550180484483824,0.032781326997148,0.0008020051683762,0.51093584,0.46861804,0.4854902,0.5233615,0.60363346,0.6259636,0.5721534,0.53359,0.5463001,0.5274632,0.53056335,0.5487582
"Charli XCX, Sam Smith-In The City",<pad> joy,129.19921875,0.0937172596059032,360,2447.163857813453,0.3,0.6,0.29500395,-59.760178,74.44252,1.54003,17.205467,-3.3892488,2.4051864,2.0823047,-2.5615702,-1.4178271,7.223599,16.112451828987354,18.84773667301544,19.68271526909904,39.41674535635887,-0.0052807338836504,-0.0925101199006042,-0.005725516295139,0.0008071955179419,0.0049193926593538,0.0050766741473952,0.34508178,0.37828344,0.31923762,0.4087459,0.5239122,0.39157447,0.50251245,0.40434438,0.48395854,0.37871727,0.36334497,0.4518976
Charli XCX-Speed Drive From Barbie The Album,<pad> anger,86.1328125,0.0654449673108148,167,1932.073603165232,0.4,0.7,0.32450306,-71.06115,104.50571,-2.1235285,14.504611,7.205866,2.5750756,6.410058,-1.7816081,2.862586,8.500798,13.703257813779526,17.21969312988932,18.267779116032195,40.88522545756132,0.0353672193143808,0.0828232413643171,-0.0392336553998095,-0.0378822972862385,-0.0163552999392945,-0.0142495536278261,0.5360506,0.49423409,0.5571545,0.44262776,0.47097686,0.54305524,0.4264604,0.44440898,0.44950843,0.55392593,0.43390626,0.43423662
CJ-Whoopty,<pad> anger,135.99917763157896,0.1136847545388146,284,2350.300249926267,0.1,0.7,0.17814878,-128.7119,77.10899,-13.889486,0.94307137,-10.034149,-3.526688,-9.388947,-5.5271287,-4.036686,2.7448134,17.84698136047292,20.673268889671096,21.22375501023517,45.174271013897744,-0.1078380955470726,-0.1507676448183694,-0.085660554126404,0.0267331350933876,0.0370331521357298,-0.0217810683242416,0.36561856,0.3765857,0.33343214,0.42279238,0.34489194,0.29601088,0.41085836,0.33883828,0.42946595,0.36652818,0.4654889,0.43066365
CKay-love nwantiti ah ah ah,<pad> love,184.5703125,0.0609329999812986,573,1805.1625273136476,0.3,0.6,0.25201678,-96.78165,102.39547,14.404001,20.51068,-2.0349274,8.61245,-1.7770612,-0.8509654,-9.197038,6.6141934,17.529434333632494,20.11102728696275,19.94775682432865,39.44917141939968,-0.087688271320532,0.0423496497110719,-0.0468161469587096,0.0627256277061882,-0.003943744900285,-0.0097549206478382,0.46533296,0.3761618,0.2677631,0.27303627,0.25962472,0.38734198,0.25200382,0.36267897,0.3699803,0.26707765,0.34707028,0.3051246
"Coldplay, BTS-My Universe",<pad> joy,103.359375,0.0808566596485274,440,1971.9787115072336,0.2,0.5,0.25142318,-74.65172,100.750885,8.554975,25.199236,7.8307137,12.769335,-1.925598,6.675097,0.25500196,6.517563,14.669994228177138,18.244938183882844,19.391161446624206,42.37482368131625,0.0542501494307214,-0.1062140439039381,0.0133887804335509,0.0266821273494059,0.0096653125686581,0.0027179992593208,0.4286851,0.3972603,0.32001045,0.41866446,0.5376213,0.35593346,0.41191006,0.34190404,0.4566,0.3762152,0.41422024,0.6094535
Cris Mj-Una Noche en Medelln,<pad> joy,129.19921875,0.0988599976733186,342,2312.327598805133,0.2,0.5,0.1816917,-140.44943,82.966194,-0.6309111,25.60041,4.4581285,0.3166735,0.2781326,-0.05762899,-3.0312967,4.496691,16.243695271789726,18.32489659935852,18.85779922805782,40.79035279897509,-0.0788068842746228,0.0373442290728244,0.0278484235087654,-0.0046271369361132,0.0116391933333346,0.0101940597124588,0.46804032,0.43300524,0.40946868,0.45412832,0.4370182,0.4973916,0.3926443,0.34287453,0.34116176,0.3786732,0.54737103,0.4832108
"DaBaby, Roddy Ricch-ROCKSTAR feat Roddy Ricch",<pad> sadness,89.10290948275862,0.0788078860960145,630,1946.184468025683,0.1,0.7,0.23155418,-141.74072,100.63658,7.1403413,13.376249,8.944038,5.1867576,-7.967905,3.484828,-11.619622,1.0814131,16.107648870722127,19.909856452685688,19.34543368315077,43.20367005778703,-0.0102971271183432,-0.0377718187571976,0.0358250179959734,0.0444279023195181,-0.0045372265604008,0.0005563393779649,0.41996408,0.40995276,0.3635984,0.38250542,0.34231955,0.32847497,0.39319143,0.4081642,0.4359777,0.3756739,0.44159406,0.461707
"David Guetta, Ayra Starr, Lil Durk-Big FU",<pad> joy,123.046875,0.0579951823662632,318,1590.597156481118,0.3,0.6,0.27678317,-139.77055,112.827484,18.674543,23.888885,8.983602,6.176717,2.8082182,8.8236685,-1.7304754,4.7116356,16.096017699596366,19.29005546860626,21.195987497752203,42.89924797635493,0.0439025394978287,-0.0629501643381148,0.0102009051344676,-0.0649294777111977,0.0001295377817127,0.0008102343054719,0.42056182,0.49011388,0.4156911,0.32789332,0.35201952,0.34885404,0.5190823,0.43743992,0.37107432,0.41766897,0.4030096,0.47099325
"David Guetta, Bebe Rexha-Im Good Blue",<pad> joy,129.19921875,0.1142011455539382,363,2376.141739052289,0.3,0.5,0.28805444,-1.3974682,87.75948,-9.944431,19.225246,-3.357116,2.349385,1.6600319,-1.2336366,-1.3179694,5.184861,15.342709480386173,19.186325661558595,20.44233065468432,41.62252902017272,0.0239672016327957,0.1985433200658459,0.0866257339968132,-0.059885070065004,0.0354155094136475,-0.0094993403504344,0.3268631,0.24010076,0.45785233,0.30425584,0.26553968,0.35758764,0.26796526,0.4691119,0.27217653,0.3844233,0.5025562,0.26199546
"David Guetta, Kim Petras-When We Were Young The Logical Song",<pad> joy,143.5546875,0.1031269943882042,382,2348.8371427885177,0.1,0.3,0.12690143,-112.10261,88.0953,-6.756332,17.982464,-7.4956155,14.076226,-4.301217,3.4232802,7.9031653,12.932278,15.759880439132196,20.26841594367199,22.741844653465908,43.17342348226458,-0.0858583944373311,0.1275625970803721,0.0230127361310567,0.0086632541968473,0.0030632490938805,0.0036254862489992,0.29702324,0.18989815,0.23610012,0.28799006,0.23627594,0.3876548,0.28143704,0.5408322,0.4245764,0.26829693,0.41210878,0.26808655
"Demi Lovato, Ariana Grande-Met Him Last Night feat Ariana Grande",<pad> joy,143.5546875,0.1118926417867706,483,2737.8058128465905,0.2,0.5,0.25084096,-43.387993,66.90525,-1.1129631,20.48141,4.108212,-0.2652205,-2.0028062,-0.13489527,0.50847167,10.928818,20.313603559534936,23.00459585520241,25.222264801129977,40.39193040532618,0.1992581630741201,0.0226963331408505,0.0897623042526537,0.2184679635470174,0.0608227318577904,0.0002135386654955,0.34716853,0.24098441,0.29876804,0.25955397,0.4149935,0.2635273,0.36689922,0.40533468,0.24379937,0.3219389,0.29948762,0.508566
"Doja Cat, SZA-Kiss Me More feat SZA",<pad> joy,112.34714673913044,0.0891339929380609,572,1995.293262496673,0.1,0.5,0.17845373,-141.23654,98.5288,6.993115,33.567272,9.655275,-1.6940874,-5.971416,1.5151644,-9.230082,6.385463,16.689583698572946,20.74595672445496,21.78988466799261,43.14125404959023,-0.0729068367509366,0.0334562306921626,0.0074386832374041,0.0427355069953608,0.0019499984685635,-0.0047365135821934,0.37358084,0.38386032,0.3605016,0.4381311,0.3623027,0.40860456,0.33683455,0.45293954,0.45632973,0.37700513,0.4085215,0.3150693
"Doja Cat, The Weeknd-You Right",<pad> joy,129.19921875,0.0441217953858137,352,2130.5023540053253,0.3,0.5,0.28058407,-138.81247,85.394226,37.13401,24.565393,11.359761,13.676399,11.198326,6.6243916,4.529047,7.7471437,18.107119514150835,21.324712232015884,21.915874711943097,38.79521226812945,-0.1618759179722916,0.0138282240926603,0.0877470289569694,0.2361980128854322,-0.0670958912740301,-0.0416909399792118,0.46558365,0.36550707,0.42007476,0.39518848,0.31773442,0.37517878,0.41735595,0.6226218,0.6442956,0.65376127,0.6093003,0.46311483
Doja Cat-Need to Know,<pad> anger,129.19921875,0.080270362525095,411,2431.714877802016,0.4,0.6,0.2938504,-72.76745,80.97125,13.786192,17.535147,0.02492783,7.335461,6.666586,4.776953,3.1524608,5.543954,16.04147293148648,19.363957305134143,21.073656603510813,39.29491299038212,-0.1728852129842817,-0.005166829828449,0.0473854564036721,-0.0561419302685323,0.002163612736114,0.0576288988391223,0.42834663,0.43604693,0.4598453,0.48982286,0.50012696,0.576386,0.4730672,0.422379,0.4278982,0.4447483,0.4609969,0.36894995
Doja Cat-Paint The Town Red,<pad> joy,99.38401442307692,0.0785483302696078,478,2051.097433575875,0.1,0.6,0.19909804,-171.85503,91.784134,9.711038,15.629752,4.776953,4.7024064,5.3340354,5.146004,0.90388113,4.9337406,16.10811268205971,20.149755722668747,20.95822982297928,41.018389886886034,0.0927519045467882,0.0896583115005323,-0.0046677852651177,-0.0062369959571253,0.0432813279888605,0.0045818766935468,0.4114803,0.3310855,0.3814353,0.3297605,0.38468137,0.35839772,0.3599474,0.526645,0.52396786,0.58028954,0.5579327,0.44805112
Doja Cat-Say So,<pad> anger,112.34714673913044,0.0976624539083275,399,2458.7511126795694,0.4,0.6,0.2924653,-66.156586,83.8131,10.22813,16.27557,2.9402833,-6.142962,-6.810792,-4.81937,-1.5728287,-7.2752743,16.82942429772354,20.48285020751931,20.92149950482025,39.79108400732248,0.1221205598251738,-0.0567626185021455,-0.0140730535166992,-0.041305367951224,-0.0067065310839581,-0.0019058561810025,0.31115493,0.4233527,0.44066322,0.37858224,0.43272555,0.30453935,0.36096808,0.23971055,0.27334717,0.4123082,0.3291866,0.41581598
Doja Cat-Streets,<pad> joy,89.10290948275862,0.0535934335635974,384,1638.5721268411266,0.3,0.5,0.22441259,-142.93883,112.50322,22.125633,29.281609,17.790527,12.617156,9.919238,8.966344,5.7925773,8.840065,14.341180563504762,19.255295579409506,20.478938569644654,40.71133085469746,0.1329244501989008,-0.0815946213730446,0.1337662118300266,0.1238242357718895,0.0076412883660476,-0.0076601458196658,0.56160986,0.4202937,0.4386405,0.42683876,0.52145356,0.4596327,0.47036883,0.4936055,0.41945446,0.38446966,0.40154824,0.5600254
Doja Cat-Woman,<pad> joy,107.666015625,0.0814762514659008,307,2181.081976244417,0.3,0.6,0.26234064,-91.55215,88.26623,9.754529,17.465874,3.8803391,8.633021,3.450035,3.4275374,-0.34200713,5.1580734,16.6054858973845,18.45360760151128,18.62067535599297,38.72712058899902,-0.0005650611733254,0.0428460547091872,-0.0067460693637192,0.0085750039413054,0.0024438358382287,-0.002727578882572,0.40210825,0.358971,0.3911162,0.37742436,0.3770144,0.41975883,0.40224266,0.49873894,0.40519324,0.3454953,0.34607115,0.3495046
"Drake, Lil Baby-Girls Want Girls with Lil Baby",<pad> joy,172.265625,0.0748248447777458,601,2174.732595024645,0.1,0.7,0.22506785,-127.44508,91.36515,24.93034,20.815775,14.769165,15.061482,-7.4388247,3.4668772,-12.998417,2.8163025,17.324989601567975,22.18810954625673,19.677415892788165,41.71333893258811,-0.0612425918662349,0.2094117124821552,0.2078264845499133,-0.0484745552186298,0.0406037509226134,-0.0137176824488325,0.3957295,0.323735,0.5743123,0.4531017,0.3334438,0.35019675,0.3183171,0.4252175,0.39558274,0.4663693,0.53543967,0.36377048
Drake-Toosie Slide,<pad> fear,107.666015625,0.0668540351970007,434,1891.800889443704,0.0,0.6,0.16367362,-193.63309,100.47454,26.81497,10.669291,5.9556775,4.3985295,-5.128951,2.731318,-6.058357,3.036581,15.753498283557512,18.84037556380452,18.661587009590036,39.643910784573535,-0.0287534651000894,-0.0984210877857863,-0.0579280427700962,0.0951867254517018,-0.042863222323604,0.0056335616452569,0.3438993,0.42518488,0.31814066,0.345443,0.3100299,0.34467292,0.46745434,0.45545918,0.55402076,0.47233257,0.45790446,0.44664162
Drake-Whats Next,<pad> joy,129.19921875,0.0717843612366713,375,2271.912556489005,0.4,0.5,0.25587624,-115.475945,69.30262,14.774611,18.682716,5.9564977,7.6760097,-8.135764,7.109508,-3.4046655,5.0993023,12.93688352795244,17.42825491614106,16.87823266693343,38.1748353677261,0.0153001899565926,0.0718428883802105,-0.0388526015131021,0.1195371858891922,0.0153645235425773,0.0510326825427493,0.53655714,0.50658745,0.50632143,0.479585,0.5449454,0.48950455,0.48019716,0.50594956,0.49159434,0.54497266,0.5096749,0.55463296
"Dua Lipa, DaBaby-Levitating feat DaBaby",<pad> joy,103.359375,0.098341084517117,379,2365.596875958027,0.3,0.6,0.2790461,-38.48326,86.669014,0.17706749,19.392445,-2.4718204,7.7529984,-0.12105549,7.3240886,2.84544,9.695079,14.589181451744995,17.80257248832522,19.808199768283558,41.25412662276005,0.0537535256052445,-0.0753642308652343,0.0108175264406893,0.0022744061526282,-0.0067034258530966,-0.0014957594269931,0.42621157,0.42825514,0.44571847,0.35646752,0.43309444,0.40552354,0.48189574,0.36825216,0.3899553,0.50633353,0.473058,0.5702192
Dua Lipa-Break My Heart,<pad> fear,112.34714673913044,0.0984672339351711,422,2331.914664703523,0.4,0.7,0.30996355,-63.61828,85.74913,13.717309,17.060226,5.794653,8.729097,4.962729,-1.1782664,0.78418756,7.7824,15.778173848352475,18.707683510794823,19.69260091588992,38.88717253097538,0.0821933394025514,-0.0005038438665136,0.0285980547384126,0.0041856979119521,-0.00728924710044,0.000586375640506,0.35929143,0.31405437,0.39240828,0.3567581,0.49611625,0.35370198,0.43202177,0.40927616,0.31088817,0.35425335,0.33784458,0.46530834
Dua Lipa-Dance The Night - From Barbie The Album,<pad> joy,112.34714673913044,0.1090260975396455,382,2608.7748096989785,0.3,0.5,0.23140916,-60.348366,79.80983,7.529909,22.222347,10.613778,3.7022972,4.625518,3.7226064,3.0939682,5.504942,14.858397342158383,18.645694363924115,20.01217796307458,39.76619231978877,0.0475433196631495,-0.0335464577741695,0.0209230457692585,0.0047778172244311,-0.0008073540049243,-0.0108640397864306,0.353664,0.39730605,0.44495776,0.36863554,0.41988185,0.3781245,0.4833454,0.34011096,0.34808856,0.38651815,0.38498387,0.48051822
Dua Lipa-Dont Start Now,<pad> sadness,123.046875,0.0983350266255605,352,2435.370800329062,0.2,0.6,0.23295324,-78.6541,77.58538,11.52906,23.620035,14.124583,9.991854,4.487174,6.078856,0.5573399,8.85622,15.667710922594686,19.39976515860808,20.03559520418888,39.07632579312312,0.1053307891965085,-0.0273943364155411,0.0537860170929572,-0.0352439371603621,-0.0004763859883333,-0.0159106935902819,0.3409657,0.36570022,0.4665038,0.39002463,0.47372973,0.38877815,0.4621919,0.4110135,0.39105186,0.45190594,0.39517164,0.47863746
Dua Lipa-Houdini,<pad> joy,117.45383522727272,0.108718022270823,360,2482.254410429535,0.2,0.6,0.25675213,-36.634224,82.56901,3.7730057,21.491299,-2.3672407,11.766279,-1.8067282,4.6460214,-0.9068344,4.773842,14.571852427836829,17.79282510870909,19.57202947497568,41.18743549597142,0.0638401468147318,0.0402092270536981,-0.0283131445635261,-0.0278325219991621,-0.0142779644670484,-0.0039327948103682,0.4539992,0.42653355,0.59798384,0.43144187,0.4691779,0.3967298,0.33957726,0.4680483,0.38166076,0.52732146,0.39655295,0.37107378
Dua Lipa-Physical,<pad> joy,143.5546875,0.0930118040571953,506,2100.9435570337528,0.3,0.6,0.27839977,-81.96816,100.723,8.690099,20.403486,4.5720043,10.541843,4.2318788,3.486236,2.8326533,5.078716,14.46030719255188,16.69158549083831,19.77355673358554,42.61859895565145,0.0399525664821357,0.0487069085618361,-0.0340815421291802,0.013965534913623,0.0115817197285333,0.0015482523476025,0.46318814,0.38225564,0.45866746,0.41004115,0.5040524,0.4048274,0.36719406,0.44994548,0.43869862,0.55307263,0.40432253,0.48643142
Dua Lipa-Were Good,<pad> anger,135.99917763157896,0.0990282369719162,403,2309.8194200157573,0.2,0.6,0.18322238,-122.691216,84.02383,12.838955,19.205439,10.860535,5.1820917,-4.8079295,4.627269,-1.911684,4.259114,16.38274331676491,19.67519441653097,21.513805521685136,43.25662724232855,-0.0571005834792225,-0.1367958093203032,-0.0352911740298396,-0.0054668470602287,0.0003927512274737,-0.018140813378391,0.4488294,0.5282388,0.36202872,0.36643904,0.2953394,0.34844443,0.395374,0.31799078,0.39563555,0.34722957,0.42464536,0.44582626
